panel,variable,h,point,lo68,hi68,lo90,hi90
fiscal_114,fiscal_dlsp,6,-0.683414554511902,-0.8873205861825748,-0.42610505569817647,-1.046324771437584,-0.30100866149338606
fiscal_114,fiscal_dlsp,7,-0.6694556190223618,-0.90544546268465,-0.4150270404339259,-1.0937131857503302,-0.27498217144152803
fiscal_114,fiscal_dlsp,8,-0.6213783791423142,-0.9045517733259683,-0.3765923339927516,-1.0787671910695897,-0.22601968778319478
fiscal_114,fiscal_dlsp,9,-0.5819869340348611,-0.8977046755604351,-0.3455631739557544,-1.0683015791139332,-0.19935211013115248
fiscal_114,fiscal_dlsp,10,-0.5404346172364436,-0.8813650446847,-0.30414566430956935,-1.0837971482300148,-0.1659082333263768
fiscal_114,fiscal_dlsp,11,-0.4856802850974656,-0.8487527574939305,-0.26405432447201993,-1.055596302079227,-0.13112944750077102
fiscal_114,fiscal_dlsp,12,-0.4296040107687533,-0.819145369817924,-0.22699797884571143,-1.0399441693819722,-0.08942590797070209
fiscal_114,fiscal_dlsp,13,-0.3744239460074421,-0.7854393109724478,-0.19706839084617855,-1.003850403291822,-0.04088808981419471
fiscal_114,fiscal_dlsp,14,-0.3164141869087697,-0.741375135112177,-0.15022079377491013,-0.9612992719695729,0.020150804690392186
fiscal_114,fiscal_dlsp,15,-0.2575982224440479,-0.6924392043582144,-0.10493161079245053,-0.922445215168137,0.08854222248713528
fiscal_114,fiscal_dlsp,16,-0.20082503455529302,-0.6405168675446979,-0.05974604723158862,-0.8979255294691726,0.13306540163467515
fiscal_114,fiscal_dlsp,17,-0.1453928793424876,-0.6012032862291166,-0.0076451868876890716,-0.8615601934344067,0.1909802367893129
fiscal_114,fiscal_dlsp,18,-0.091242749848626,-0.5593464969519295,0.037871992074508844,-0.813044321192209,0.24978465328658642
fiscal_114,fiscal_dlsp,19,-0.039736497175757626,-0.5261749580236412,0.09038076454505901,-0.7762079501572872,0.30144174283785735
fiscal_114,fiscal_dlsp,20,0.008975126331542543,-0.4858572095043659,0.14543260787286524,-0.7312932586193502,0.35463218337125324
fiscal_114,fiscal_dlsp,21,0.05511569356310609,-0.42516392111742624,0.1977249078596276,-0.6840665277011375,0.3934924774269322
fiscal_114,fiscal_dlsp,22,0.09824423416499978,-0.38052739006651476,0.24630545649293736,-0.6313235298025359,0.4364682500502385
fiscal_114,fiscal_dlsp,23,0.13814977266283976,-0.33687157835335385,0.2966996037558147,-0.5886882357098078,0.5074273664623334
fiscal_114,fiscal_dlsp,24,0.17495060156938277,-0.30036663220828386,0.3511621725789263,-0.5521943720777651,0.5457358219378989
fiscal_114,fiscal_dlsp,25,0.2085749816465339,-0.2673258307530031,0.3832854395933397,-0.5061863102461993,0.5839009915115131
fiscal_114,fiscal_dlsp,26,0.2389387559883212,-0.2306687957368893,0.42358381126771694,-0.4768295178038371,0.6273986389894363
fiscal_114,fiscal_dlsp,27,0.26610981462117966,-0.19065668325467472,0.45529740831386967,-0.43814890092216824,0.6557164486599901
fiscal_114,fiscal_dlsp,28,0.29013958670652434,-0.15894098676379595,0.4845104911774904,-0.39335773465135593,0.6929486179807319
fiscal_114,fiscal_dlsp,29,0.31105144582830874,-0.12452627603924336,0.5061458093859366,-0.35361374951491487,0.7204553696105803
fiscal_114,fiscal_dlsp,30,0.32892127371195296,-0.09602583012071572,0.5295903240297203,-0.3174126259735603,0.745583620252667
fiscal_114,fiscal_dlsp,31,0.3438450252277711,-0.07478376926269667,0.5288485664215213,-0.2973307735301828,0.7544851855205501
fiscal_114,fiscal_dlsp,32,0.3559103403430116,-0.05726191319430479,0.5461913104010446,-0.2652124942166235,0.766461326489784
fiscal_114,fiscal_dlsp,33,0.3652211710950946,-0.034276884942965866,0.548614717475077,-0.2467483117978833,0.792524279932179
fiscal_114,fiscal_dlsp,34,0.371898958294782,-0.02030135820301898,0.5555801821516549,-0.23931602150376335,0.8045782558557371
fiscal_114,fiscal_dlsp,35,0.37606794985664865,-0.0038737755627956854,0.55572394281831194,-0.218444464099893,0.8090843325552765
fiscal_114,fiscal_dlsp,36,0.37785862235503714,0.0012787718844142633,0.553276926754907,-0.20913041305793656,0.8106316200416133
fiscal_114,fiscal_dlsp,37,0.377411438333692,0.006559606000866242,0.5544715285106023,-0.20760534558689916,0.8285967884153435
fiscal_114,fiscal_dlsp,38,0.3748715430409098,0.010823933239023753,0.5536020840492404,-0.20490267420561092,0.818113188774317
fiscal_114,fiscal_dlsp,39,0.37038710980649375,0.009179890606907107,0.5472902333637857,-0.20065189104494469,0.8038807674127847
fiscal_114,fiscal_dlsp,40,0.36411061947580065,0.004693664380997781,0.5423836888889609,-0.17442494391728372,0.7804328418918196
fiscal_114,fiscal_dlsp,41,0.3561970598442987,0.003289182531319128,0.5322479596028977,-0.17036531278459824,0.7674354199743375
fiscal_114,fiscal_dlsp,42,0.3468020053797274,-0.002025029257921866,0.5112495185148577,-0.17460509299234211,0.7614965228862411
fiscal_114,fiscal_dlsp,43,0.33608129780536095,-0.005493983451962834,0.4917095610836083,-0.17890629816151482,0.7578314612215343
fiscal_114,fiscal_dlsp,44,0.32419013205678887,-0.01000849749053963,0.4825160780779852,-0.18490754927822178,0.7595622931484213
fiscal_114,fiscal_dlsp,45,0.3112816741758022,-0.011065133936675495,0.47090963442530853,-0.18426099452198577,0.7330259935225085
fiscal_114,fiscal_dlsp,46,0.29750625801426234,-0.025197050403043517,0.4572772619214816,-0.19329311558186993,0.7057661204676478
fiscal_114,fiscal_dlsp,47,0.28301066149006626,-0.035446082782098695,0.4308394794326939,-0.1932577732447656,0.6755772850567707
fiscal_114,fiscal_dlsp,48,0.26793718081923834,-0.04758073322129755,0.41315584513395265,-0.2108786399091848,0.6538451799396011
fiscal_114,fiscal_primary_balance,0,-2404.707008831668,-6152.734263008935,981.740796195935,-8793.083196779588,2909.3675023244614
fiscal_114,fiscal_primary_balance,1,-4130.492949750566,-7589.2190359460965,713.8920948652561,-9954.197923660251,3330.4015127787384
fiscal_114,fiscal_primary_balance,2,-3291.409336745463,-6908.682765659922,2434.103516024354,-9698.155073842572,5662.36800368931
fiscal_114,fiscal_primary_balance,3,-4063.2727929215307,-7403.605091280698,1939.7774329767763,-10061.687037803296,4898.434757763176
fiscal_114,fiscal_primary_balance,4,-4144.699434316682,-7954.802173350545,1406.8997281328482,-10652.544405423985,3996.0640617456756
fiscal_114,fiscal_primary_balance,5,-3551.49302719255,-8112.469977392345,1753.5164691602663,-10924.894078046178,4555.939187732553
fiscal_114,fiscal_primary_balance,6,-3130.8630505717842,-8549.860932630814,1264.4645587768673,-11583.006028758977,3985.134117561702
fiscal_114,fiscal_primary_balance,7,-3059.745495432071,-8841.087751776598,871.1029646829492,-11984.694704443498,3658.3185362005975
fiscal_114,fiscal_primary_balance,8,-2602.0989388287003,-8665.713097952232,1074.479292961568,-12123.685823086451,3638.7364168778563
fiscal_114,fiscal_primary_balance,9,-2231.679700332137,-8624.899711326909,1049.7167993234473,-12222.637214852075,3517.6204060062964
fiscal_114,fiscal_primary_balance,10,-2041.7292226567474,-8542.412958644272,841.2203178308489,-12252.99833730227,3424.2837005414076
fiscal_114,fiscal_primary_balance,11,-1761.792874907111,-8192.27645368619,1008.1429457309109,-11791.317208597098,3360.7731225521834
fiscal_114,fiscal_primary_balance,12,-1491.7645313969344,-7924.439435595574,1083.7931165675866,-11569.070497040078,3351.4816433922324
fiscal_114,fiscal_primary_balance,13,-1282.52158818449,-7569.60138866413,1001.7511963670695,-11213.81265125737,3246.172603010718
fiscal_114,fiscal_primary_balance,14,-1080.119815424563,-7232.39991475861,1052.0426752817423,-11000.329728342522,3136.4166499380985
fiscal_114,fiscal_primary_balance,15,-879.6017021167977,-6905.999355972535,999.4998793097575,-10644.631173244241,3073.0493089724264
fiscal_114,fiscal_primary_balance,16,-705.3725382989473,-6563.395053325468,1022.9877241802976,-10343.16731020264,3015.362447069042
fiscal_114,fiscal_primary_balance,17,-548.3259175777456,-6091.203353677782,1100.9989155816727,-9769.633378175404,3024.0037952840257
fiscal_114,fiscal_primary_balance,18,-398.84363454808266,-5779.4471625994975,1180.3008682361037,-9313.271018575766,2943.2469355341323
fiscal_114,fiscal_primary_balance,19,-261.7999999499226,-5317.207387067555,1261.4623816262908,-8898.796501251401,3195.2772603002377
fiscal_114,fiscal_primary_balance,20,-137.42195383861187,-4908.279340522951,1329.2075759176319,-8445.931629499075,3287.9168650518404
fiscal_114,fiscal_primary_balance,21,-20.874671076810852,-4660.207640061005,1468.3933678595563,-7832.86927140781,3278.9647709031156
fiscal_114,fiscal_primary_balance,22,88.25314285624418,-4360.60535240848,1566.6883707629686,-7405.8973239028655,3373.0591613458696
fiscal_114,fiscal_primary_balance,23,188.96943868058082,-4004.282897863097,1699.3727498458527,-7081.267305579659,3641.189813326043
fiscal_114,fiscal_primary_balance,24,283.0412557390794,-3727.85309617151,1864.374105021897,-6763.148043548639,3857.1174242247034
fiscal_114,fiscal_primary_balance,25,371.2930152777257,-3442.619470317357,2073.110557773821,-6341.6600190755025,3989.8636513850456
fiscal_114,fiscal_primary_balance,26,453.23829236241613,-3277.022037694206,2198.4666718066533,-6036.1441363792555,4135.658660781424
fiscal_114,fiscal_primary_balance,27,529.2475992688163,-3126.3043753965785,2327.102317835557,-6020.092185230733,4328.667118696618
fiscal_114,fiscal_primary_balance,28,599.7330790806077,-2861.292038764701,2508.868984293629,-5663.028765476674,4491.366234519331
fiscal_114,fiscal_primary_balance,29,664.4925471880109,-2707.979371584032,2697.2097328980017,-5394.467561050831,4578.334356631602
fiscal_114,fiscal_primary_balance,30,723.471386886188,-2566.7418375232983,2847.3938849781025,-5276.233947588298,4835.399180712586
fiscal_114,fiscal_primary_balance,31,776.7795531636948,-2461.099113733967,3017.4042424712666,-5275.174567715646,4864.8026992237155
fiscal_114,fiscal_primary_balance,32,824.3454036963219,-2394.1759186494564,3055.52115278029,-5206.031103656838,5052.741483721746
fiscal_114,fiscal_primary_balance,33,866.0930115780134,-2336.4252496460545,3100.6120310329793,-5141.105759169124,5364.1723788619975
fiscal_114,fiscal_primary_balance,34,902.055750069423,-2243.9134818512084,3199.6801592868746,-4879.27443761516,5543.034603730927
fiscal_114,fiscal_primary_balance,35,932.2614389516073,-2089.0895995432,3253.5511497514763,-4717.24324560796,5754.841441122693
fiscal_114,fiscal_primary_balance,36,956.7390415023619,-1952.8156369666958,3238.326283661242,-4532.400372540361,5838.261616652064
fiscal_114,fiscal_primary_balance,37,975.5800767759172,-1901.0626061063563,3287.710644287804,-4536.456647795674,5967.463445757402
fiscal_114,fiscal_primary_balance,38,988.9151372433795,-1842.785358633502,3225.8476440419263,-4514.331808003392,6128.584958405435
fiscal_114,fiscal_primary_balance,39,996.8950239513997,-1713.3521294498164,3206.58943559847,-4374.405954316611,6002.551450091359
fiscal_114,fiscal_primary_balance,40,999.7089262615331,-1588.1092382726667,3176.0014196799057,-4110.037239559282,6094.418223364515
fiscal_114,fiscal_primary_balance,41,997.5829210710997,-1511.2468066257402,3156.2243065397224,-4002.7887197740865,6143.762272723515
fiscal_114,fiscal_primary_balance,42,990.7666806815188,-1403.7074042125662,3229.967127322492,-3931.1063265090324,6235.080233204479
fiscal_114,fiscal_primary_balance,43,979.5337018602113,-1396.6513654973185,3191.6726947115244,-3784.2454523588394,5886.335526025781
fiscal_114,fiscal_primary_balance,44,964.1808850635613,-1346.3169223712982,3140.855552940072,-3762.0419090258197,5871.322316213526
fiscal_114,fiscal_primary_balance,45,945.0212124483625,-1292.9206855835198,3083.7642672466095,-3552.9001846339447,5821.435122038067
fiscal_114,fiscal_primary_balance,46,922.3795288287411,-1267.909810741731,3018.0530285669083,-3424.0476630628577,5688.651941559132
fiscal_114,fiscal_primary_balance,47,896.590432916732,-1216.4850134147432,2881.626575633157,-3393.8505439056494,5564.577047920975
fiscal_114,fiscal_primary_balance,48,867.9939268527597,-1227.8011049843037,2780.7954588133634,-3258.5558155011204,5284.4265818773965
fiscal_114,expect_focus_fiscal_dlsp_ny,0,-0.20351420610874368,-0.4102608547210315,-0.03323512864690493,-0.5269878332793263,0.08861120349263701
fiscal_114,expect_focus_fiscal_dlsp_ny,1,-0.32367602233984166,-0.5101989831111399,-0.032226581995854944,-0.7185497956686567,0.127383914315107
fiscal_114,expect_focus_fiscal_dlsp_ny,2,-0.3684151150695855,-0.5693170983216942,0.018276937407117208,-0.7914020208737274,0.19976851957190286
fiscal_114,expect_focus_fiscal_dlsp_ny,3,-0.5318777526883207,-0.7334006437641574,-0.07909799003235364,-0.9832630991165819,0.13056873849272685
fiscal_114,expect_focus_fiscal_dlsp_ny,4,-0.6076835187888113,-0.8495584963179125,-0.13044974131984147,-1.109433865748843,0.10866976258461811
fiscal_114,expect_focus_fiscal_dlsp_ny,5,-0.6550197483542891,-0.9426648032893855,-0.16309498186264323,-1.1989108655229415,0.06060072132753594
fiscal_114,expect_focus_fiscal_dlsp_ny,6,-0.6904088764713043,-1.059077688006557,-0.21369883954150204,-1.2766074199596409,0.027986407797021107
fiscal_114,expect_focus_fiscal_dlsp_ny,7,-0.7142910551380619,-1.1275563243753406,-0.2426017569611563,-1.3785218635388619,-0.01773300801702365
fiscal_114,expect_focus_fiscal_dlsp_ny,8,-0.7154560115862675,-1.17206588873326,-0.26619148945768323,-1.4175772066540766,-0.03175814659059386
fiscal_114,expect_focus_fiscal_dlsp_ny,9,-0.7030991611834552,-1.1899603847444975,-0.28246630023455976,-1.440267007913293,-0.0420055980212214
fiscal_114,expect_focus_fiscal_dlsp_ny,10,-0.6845136693739806,-1.1854091485861884,-0.2949830542981397,-1.464096916172306,-0.04383139046632473
fiscal_114,expect_focus_fiscal_dlsp_ny,11,-0.656188262406628,-1.1713932127702398,-0.3092250670708941,-1.4461610964205178,-0.04991410661977507
fiscal_114,expect_focus_fiscal_dlsp_ny,12,-0.6187113437484315,-1.1478257160030045,-0.29952518200549383,-1.425044519317162,-0.06051947480909455
fiscal_114,expect_focus_fiscal_dlsp_ny,13,-0.5765507515669923,-1.1097799650501805,-0.289802721273671,-1.4223369983389906,-0.05459911619095589
fiscal_114,expect_focus_fiscal_dlsp_ny,14,-0.530779847627768,-1.0675342896356845,-0.2730190130305022,-1.3999291510605405,-0.03793695093738877
fiscal_114,expect_focus_fiscal_dlsp_ny,15,-0.48081386197341647,-1.0329825076168326,-0.2306300470029737,-1.3477380552736864,-0.02173540206943213
fiscal_114,expect_focus_fiscal_dlsp_ny,16,-0.42872171693685024,-0.9868241621731505,-0.21054036801625642,-1.3095026595991903,0.004053875772516462
fiscal_114,expect_focus_fiscal_dlsp_ny,17,-0.3756233139608572,-0.9326467428069327,-0.19461392505202274,-1.2583071295964041,0.04311505189995806
fiscal_114,expect_focus_fiscal_dlsp_ny,18,-0.3215773689498208,-0.8860831196418528,-0.14405343036383475,-1.2075282571081407,0.09675499589554615
fiscal_114,expect_focus_fiscal_dlsp_ny,19,-0.2673748639202895,-0.8390999238928886,-0.10488426708897172,-1.1420654263978507,0.1171255476773067
fiscal_114,expect_focus_fiscal_dlsp_ny,20,-0.21374004042689243,-0.7699887425626696,-0.050032638503703444,-1.0779870143124548,0.1619838019202831
fiscal_114,expect_focus_fiscal_dlsp_ny,21,-0.16094776461526422,-0.7114829768426887,0.009244831027660366,-1.0211644995614184,0.21422697051750658
fiscal_114,expect_focus_fiscal_dlsp_ny,22,-0.10936456051804207,-0.6639837619553962,0.06550422848306729,-0.9993030434921919,0.30744613277700517
fiscal_114,expect_focus_fiscal_dlsp_ny,23,-0.05940414563343056,-0.6170549572448222,0.11077297265543638,-0.965626437514065,0.34764400511806703
fiscal_114,expect_focus_fiscal_dlsp_ny,24,-0.011315632526790059,-0.5741115655424588,0.1591097403210961,-0.8958969743443692,0.40136292172868493
fiscal_114,expect_focus_fiscal_dlsp_ny,25,0.034687941110142576,-0.5362779061758461,0.21906359924602084,-0.8354267375529443,0.44358741781068056
fiscal_114,expect_focus_fiscal_dlsp_ny,26,0.07837939433476838,-0.4875964545266472,0.25282542090261717,-0.7971691459942153,0.5101261874517671
fiscal_114,expect_focus_fiscal_dlsp_ny,27,0.11958787251150393,-0.44737134006941864,0.29054179013971065,-0.7297180081710083,0.568621095584377
fiscal_114,expect_focus_fiscal_dlsp_ny,28,0.1581874576627747,-0.40898384594211934,0.3291195892632032,-0.6725378215232253,0.6134940435851292
fiscal_114,expect_focus_fiscal_dlsp_ny,29,0.19406250038918216,-0.3631038335701237,0.35717043299447904,-0.6398940955431318,0.6520455682693097
fiscal_114,expect_focus_fiscal_dlsp_ny,30,0.22712283267632788,-0.3261976477171647,0.38923142756706197,-0.597405972010257,0.6718964857189275
fiscal_114,expect_focus_fiscal_dlsp_ny,31,0.25731179734782716,-0.2981257143894243,0.4231134155466854,-0.5605137661972227,0.7071770993031552
fiscal_114,expect_focus_fiscal_dlsp_ny,32,0.28459196626453825,-0.2711745198355047,0.44968151822840063,-0.5186164594226799,0.7612466394808199
fiscal_114,expect_focus_fiscal_dlsp_ny,33,0.30894458623103865,-0.23402561901274815,0.475004438806416,-0.4804008632507053,0.772671311652894
fiscal_114,expect_focus_fiscal_dlsp_ny,34,0.33037481201738084,-0.20977314763898589,0.49778435387195485,-0.4433952701951675,0.7840963233263197
fiscal_114,expect_focus_fiscal_dlsp_ny,35,0.3489073921031258,-0.19130783338649104,0.5098206584045536,-0.4207628319389196,0.7957357385269612
fiscal_114,expect_focus_fiscal_dlsp_ny,36,0.36458361069806905,-0.16643393796357975,0.5277450234524264,-0.4050612494014292,0.8202053866318402
fiscal_114,expect_focus_fiscal_dlsp_ny,37,0.3774624907843237,-0.15086128518439385,0.5405105643876016,-0.3748769031285729,0.8224355279335894
fiscal_114,expect_focus_fiscal_dlsp_ny,38,0.38761938319231787,-0.13415952420402158,0.5501176823607213,-0.36655345998029565,0.8296137577794049
fiscal_114,expect_focus_fiscal_dlsp_ny,39,0.3951434727940564,-0.12230828654527627,0.5515562146258941,-0.34679108757574717,0.8085310445919067
fiscal_114,expect_focus_fiscal_dlsp_ny,40,0.4001369592578454,-0.09873984711065398,0.5616422349382543,-0.3242400511990873,0.8098414886890528
fiscal_114,expect_focus_fiscal_dlsp_ny,41,0.4027139503366241,-0.08635344689484094,0.5592023699614008,-0.3044059935418823,0.8193099623128631
fiscal_114,expect_focus_fiscal_dlsp_ny,42,0.40299859179437464,-0.07763882524346229,0.554952257058561,-0.2852715542526053,0.8101320894288262
fiscal_114,expect_focus_fiscal_dlsp_ny,43,0.40112361881490755,-0.0669486622058222,0.5524188284997535,-0.27341368177799474,0.7842112895449445
fiscal_114,expect_focus_fiscal_dlsp_ny,44,0.3972290811775605,-0.0630310968009197,0.5436955876588916,-0.2660816528328096,0.7708032353624574
fiscal_114,expect_focus_fiscal_dlsp_ny,45,0.39146080072298994,-0.060480035366615205,0.5282736477464434,-0.26349082187696504,0.7422866938016899
fiscal_114,expect_focus_fiscal_dlsp_ny,46,0.38396889438921733,-0.06070998975544736,0.5129937956064567,-0.2634475267128072,0.7488308583047232
fiscal_114,expect_focus_fiscal_dlsp_ny,47,0.3749064631943395,-0.06244850722416354,0.499959193386365,-0.24625649709947323,0.7184324497299018
fiscal_114,expect_focus_fiscal_dlsp_ny,48,0.3644282667357263,-0.06726911810419779,0.4904230960206316,-0.25173775859701375,0.7034508722974987
fiscal_114,expect_focus_fiscal_primary_balance_ny,0,-0.057845346193758536,-0.10451473913243774,0.00782338630017397,-0.1465804438866408,0.051917518760182156
fiscal_114,expect_focus_fiscal_primary_balance_ny,1,-0.05397190436256777,-0.13170498576166845,0.009183437675165475,-0.19186800414381297,0.05973921645488444
fiscal_114,expect_focus_fiscal_primary_balance_ny,2,-0.0632648563762162,-0.16538339773049243,0.007882150254350535,-0.23321286193530386,0.05843985578411944
fiscal_114,expect_focus_fiscal_primary_balance_ny,3,-0.028100908046219397,-0.1464786180406498,0.0333365648229956,-0.22244627583305604,0.08283327664152002
fiscal_114,expect_focus_fiscal_primary_balance_ny,4,-0.010477111039698788,-0.13699388292399137,0.04679277180752919,-0.20797442819553102,0.10368203508259542
fiscal_114,expect_focus_fiscal_primary_balance_ny,5,0.003762567396437825,-0.13116158875143472,0.05733096067150785,-0.20702166371914602,0.11879251700999556
fiscal_114,expect_focus_fiscal_primary_balance_ny,6,0.015828390184308528,-0.12077668350924245,0.07311440998874415,-0.19793531300190953,0.14084578101661518
fiscal_114,expect_focus_fiscal_primary_balance_ny,7,0.028192510281825515,-0.10652338663552091,0.0846485044447595,-0.18292118265999247,0.1552128923249044
fiscal_114,expect_focus_fiscal_primary_balance_ny,8,0.03729820988809214,-0.09860031885837782,0.09475496683668577,-0.17330924890903554,0.1632832458028297
fiscal_114,expect_focus_fiscal_primary_balance_ny,9,0.04398160412367397,-0.09154371528327221,0.10182321747799018,-0.1616120421264163,0.16991501124531902
fiscal_114,expect_focus_fiscal_primary_balance_ny,10,0.05054222219900522,-0.08227252932624801,0.10639630677454354,-0.15345587652133016,0.17360101952656112
fiscal_114,expect_focus_fiscal_primary_balance_ny,11,0.056059515644866095,-0.07299475888139874,0.11167988492517757,-0.14859706548911628,0.1809991379434513
fiscal_114,expect_focus_fiscal_primary_balance_ny,12,0.05991460115161478,-0.06845387537762933,0.11411738752770684,-0.14211377115522994,0.1817968305650607
fiscal_114,expect_focus_fiscal_primary_balance_ny,13,0.06314828072630356,-0.06464255956646087,0.11608776996322455,-0.13927652692236195,0.18185736211976866
fiscal_114,expect_focus_fiscal_primary_balance_ny,14,0.06591484346641711,-0.05789976847796278,0.11885492668583579,-0.12940707533008333,0.18389605448190086
fiscal_114,expect_focus_fiscal_primary_balance_ny,15,0.06770530591705884,-0.049453173756042426,0.11947378732895143,-0.11788735464230916,0.1796864220545538
fiscal_114,expect_focus_fiscal_primary_balance_ny,16,0.06884418161574836,-0.04579479556293578,0.1210551180246534,-0.11190916616806329,0.17838898788230687
fiscal_114,expect_focus_fiscal_primary_balance_ny,17,0.06949937145498089,-0.041864956118386615,0.12015824845014007,-0.10520009550854262,0.1773352111911911
fiscal_114,expect_focus_fiscal_primary_balance_ny,18,0.06952215513673045,-0.03728120719085685,0.11667882310220123,-0.09954484343657609,0.17634723134596655
fiscal_114,expect_focus_fiscal_primary_balance_ny,19,0.06898268154810763,-0.03483543068573128,0.11437752205278602,-0.09636913971190297,0.17196327262004243
fiscal_114,expect_focus_fiscal_primary_balance_ny,20,0.0679874562068463,-0.0326804519824513,0.11377356667373797,-0.09884322770466307,0.17122416156794287
fiscal_114,expect_focus_fiscal_primary_balance_ny,21,0.06653311990588659,-0.031321279704952354,0.11242536223009128,-0.0989634587546214,0.1690670900406473
fiscal_114,expect_focus_fiscal_primary_balance_ny,22,0.06464695454012748,-0.030037854232387237,0.10860399850213356,-0.10129977614574882,0.16697646478785436
fiscal_114,expect_focus_fiscal_primary_balance_ny,23,0.06239297162154116,-0.03202368202565117,0.10883805843018529,-0.09942116988570533,0.16678824645395732
fiscal_114,expect_focus_fiscal_primary_balance_ny,24,0.05980620436605953,-0.03543393272325627,0.1056870402151922,-0.09819352951961902,0.1695820484826087
fiscal_114,expect_focus_fiscal_primary_balance_ny,25,0.05691728179877017,-0.03612079424031253,0.10381752528236712,-0.09553754019740475,0.16689393580927814
fiscal_114,expect_focus_fiscal_primary_balance_ny,26,0.05377185728516021,-0.038157854794283394,0.10130439318151292,-0.09606420019364609,0.16335041928298655
fiscal_114,expect_focus_fiscal_primary_balance_ny,27,0.05041142960890783,-0.038973518358596054,0.09942804337031703,-0.09620302553132284,0.15510678744455378
fiscal_114,expect_focus_fiscal_primary_balance_ny,28,0.046870950507156506,-0.0399671674931569,0.09651540972327184,-0.09256060906514041,0.15022426230513292
fiscal_114,expect_focus_fiscal_primary_balance_ny,29,0.04318880426921256,-0.04227516270371063,0.09481943941761788,-0.09164667088886429,0.15005497016886535
fiscal_114,expect_focus_fiscal_primary_balance_ny,30,0.03940348238612053,-0.045339096456196576,0.09088291665694033,-0.09052395650391068,0.14655609201806805
fiscal_114,expect_focus_fiscal_primary_balance_ny,31,0.03554928488969581,-0.04942562836277696,0.08786924737641269,-0.09036020780724392,0.14499835076146955
fiscal_114,expect_focus_fiscal_primary_balance_ny,32,0.03165948251692916,-0.05061227380449759,0.08416471616720222,-0.09207730759180888,0.140519288671883
fiscal_114,expect_focus_fiscal_primary_balance_ny,33,0.027766711754467547,-0.050690638169875665,0.08081464650381576,-0.09679536417227587,0.13324167030598702
fiscal_114,expect_focus_fiscal_primary_balance_ny,34,0.023900794490623673,-0.054561689297478046,0.0792860087174106,-0.10246618083981596,0.1310967316342402
fiscal_114,expect_focus_fiscal_primary_balance_ny,35,0.020089201430717823,-0.05678402421726422,0.07676473340049485,-0.10329098746663885,0.1269122586428859
fiscal_114,expect_focus_fiscal_primary_balance_ny,36,0.016357695906279716,-0.05749847867425572,0.0726422803723787,-0.10482497019420314,0.12460062278114584
fiscal_114,expect_focus_fiscal_primary_balance_ny,37,0.012729620423747805,-0.05898395137112428,0.0703016835259092,-0.1104168016288732,0.12328312818663702
fiscal_114,expect_focus_fiscal_primary_balance_ny,38,0.009225758593835866,-0.060241216500289206,0.0687106821474349,-0.11174068578314561,0.11835302819218087
fiscal_114,expect_focus_fiscal_primary_balance_ny,39,0.005864669908028938,-0.06149480631373881,0.0675567513514277,-0.11490967670907032,0.11594978502384935
fiscal_114,expect_focus_fiscal_primary_balance_ny,40,0.002662585013267715,-0.06275941580892347,0.06566285438625091,-0.1155281235062182,0.1171113585808518
fiscal_114,expect_focus_fiscal_primary_balance_ny,41,-3.6669209969031016e-4,-0.0632430740180005,0.06460422869828464,-0.1158303472314054,0.11207916036657667
fiscal_114,expect_focus_fiscal_primary_balance_ny,42,-0.0032116294514701734,-0.06442708277433182,0.06278083348383688,-0.11864953173600463,0.11036018493612161
fiscal_114,expect_focus_fiscal_primary_balance_ny,43,-0.005862885648770795,-0.06463207791467401,0.06250286809722116,-0.11904169797102626,0.11050431277728658
fiscal_114,expect_focus_fiscal_primary_balance_ny,44,-0.008313287465279817,-0.06519487367520568,0.06051040233337368,-0.11771099247825152,0.11008913745892869
fiscal_114,expect_focus_fiscal_primary_balance_ny,45,-0.01055771913678951,-0.06652546023320224,0.058072723842097974,-0.11711316706871029,0.10489048050938019
fiscal_114,expect_focus_fiscal_primary_balance_ny,46,-0.012592996153494147,-0.06704361358915767,0.05540251345330499,-0.11881021598623194,0.10159592115402215
fiscal_114,expect_focus_fiscal_primary_balance_ny,47,-0.0144177689816289,-0.06882544911907579,0.05325771351878485,-0.11954356357527775,0.0989292378696863
fiscal_114,expect_focus_fiscal_primary_balance_ny,48,-0.016032405954073292,-0.06984891277495915,0.051699349687148684,-0.11970647762131296,0.09822783806334548
fiscal_114,expect_focus_fiscal_nominal_balance_ny,0,-0.1735458319100249,-0.25196787425896383,-0.08479803414829998,-0.30728382842749813,-0.03014751480207648
fiscal_114,expect_focus_fiscal_nominal_balance_ny,1,-0.20621664517810798,-0.30535885375798416,-0.10865814361754075,-0.37777220788228627,-0.04576656248007279
fiscal_114,expect_focus_fiscal_nominal_balance_ny,2,-0.23349155454148687,-0.3676182691748055,-0.11225289798209262,-0.4548014998260377,-0.04830804948572752
fiscal_114,expect_focus_fiscal_nominal_balance_ny,3,-0.22582200308867845,-0.3733603945072894,-0.12519625856856356,-0.4741159010229895,-0.046934979505777574
fiscal_114,expect_focus_fiscal_nominal_balance_ny,4,-0.21885455248692903,-0.3804448417092825,-0.12513909632712553,-0.47135394498988364,-0.03542440711822934
fiscal_114,expect_focus_fiscal_nominal_balance_ny,5,-0.2073089662216323,-0.38438859011674475,-0.118342851498625,-0.47321140994991256,-0.028178231990500097
